step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
500,1,5.182555493712425,178.1374969482422,,,,,,,,,,,0.0001625000000000003,fair,temporal,0,expectation
500,1,,,5.178083372116089,177.34258531048872,5.151300101180979,172.65581449151819,5.047274104405914,155.59774267452244,5.158243153257408,173.85874397148137,5.134572827551598,169.79177401316588,0.0001625000000000003,fair,temporal,0,expectation
510,1,5.173205187916755,176.4796142578125,,,,,,,,,,,0.0001647500000000003,fair,temporal,0,expectation
520,1,5.134028041362763,169.69927978515625,,,,,,,,,,,0.0001670000000000003,fair,temporal,0,expectation
530,1,5.1360917538404465,170.04986572265625,,,,,,,,,,,0.00016925000000000027,fair,temporal,0,expectation
540,1,5.107703390717506,165.290283203125,,,,,,,,,,,0.00017150000000000027,fair,temporal,0,expectation
550,1,5.0824497759342195,161.16842651367188,,,,,,,,,,,0.00017375000000000027,fair,temporal,0,expectation
560,1,5.06890005171299,158.9993438720703,,,,,,,,,,,0.00017600000000000027,fair,temporal,0,expectation
570,1,5.033589395880699,153.48292541503906,,,,,,,,,,,0.00017825000000000024,fair,temporal,0,expectation
580,1,5.018460899591446,151.1784210205078,,,,,,,,,,,0.0001805000000000003,fair,temporal,0,expectation
590,1,4.985564720630646,146.28616333007812,,,,,,,,,,,0.00018275000000000032,fair,temporal,0,expectation
600,1,4.9833712637424465,145.96563720703125,,,,,,,,,,,0.00018500000000000043,fair,temporal,0,expectation
600,1,,,4.9897894859313965,146.9054945669602,4.948116338699744,140.90928840527252,4.799443981092423,121.44287420854583,4.956607643286361,142.11088643983766,4.8945300363236015,133.5572248187351,0.00018500000000000043,fair,temporal,0,expectation
610,1,4.94521254003048,140.5006866455078,,,,,,,,,,,0.0001872500000000004,fair,temporal,0,expectation
620,1,4.930930677056312,138.5083465576172,,,,,,,,,,,0.00018950000000000043,fair,temporal,0,expectation
630,1,4.927298361063004,138.00619506835938,,,,,,,,,,,0.00019175000000000046,fair,temporal,0,expectation
640,1,4.896592903137207,133.83303833007812,,,,,,,,,,,0.00019400000000000046,fair,temporal,0,expectation
650,1,4.906269529461861,135.1343536376953,,,,,,,,,,,0.00019625000000000054,fair,temporal,0,expectation
660,1,4.896486109495163,133.81875610351562,,,,,,,,,,,0.00019850000000000054,fair,temporal,0,expectation
670,1,4.857852095365525,128.7473602294922,,,,,,,,,,,0.00020075000000000062,fair,temporal,0,expectation
680,1,4.834221452474594,125.74063873291016,,,,,,,,,,,0.0002030000000000006,fair,temporal,0,expectation
690,1,4.822058567404747,124.2205581665039,,,,,,,,,,,0.00020525000000000063,fair,temporal,0,expectation
700,1,4.8182733178138735,123.75125885009766,,,,,,,,,,,0.00020750000000000063,fair,temporal,0,expectation
700,1,,,4.833740472793579,125.68018586152952,4.792807521283725,120.63959187847527,4.638141359707046,103.35207462523998,4.806026183569032,122.24487235745738,4.753498780505195,115.98939685489165,0.00020750000000000063,fair,temporal,0,expectation
710,1,4.807167199254036,122.38441467285156,,,,,,,,,,,0.0002097500000000006,fair,temporal,0,expectation
720,1,4.783520257472992,119.52436065673828,,,,,,,,,,,0.00021200000000000065,fair,temporal,0,expectation
730,1,4.734919953346252,113.85435485839844,,,,,,,,,,,0.0002142500000000007,fair,temporal,0,expectation
740,1,4.744744098186493,114.97840118408203,,,,,,,,,,,0.00021650000000000074,fair,temporal,0,expectation
750,1,4.747004306316375,115.23857116699219,,,,,,,,,,,0.00021875000000000082,fair,temporal,0,expectation
760,1,4.71377292573452,111.471923828125,,,,,,,,,,,0.00022100000000000076,fair,temporal,0,expectation
770,1,4.6853826373815535,108.35174560546875,,,,,,,,,,,0.00022325000000000074,fair,temporal,0,expectation
780,1,4.665895009040833,106.2606430053711,,,,,,,,,,,0.00022550000000000074,fair,temporal,0,expectation
790,1,4.652331879734993,104.82914733886719,,,,,,,,,,,0.0002277500000000007,fair,temporal,0,expectation
800,1,4.6668872147798535,106.36614227294922,,,,,,,,,,,0.00023000000000000068,fair,temporal,0,expectation
800,1,,,4.67771635055542,107.5242443046568,4.6454753329677505,104.11284229188396,4.483439562043908,88.53868383965445,4.653961001995282,105.00006844298696,4.602347639964107,99.71814336139263,0.00023000000000000068,fair,temporal,0,expectation
810,1,4.629863107204438,102.50004577636719,,,,,,,,,,,0.00023225000000000074,fair,temporal,0,expectation
820,1,4.617776557803154,101.26860046386719,,,,,,,,,,,0.0002345000000000007,fair,temporal,0,expectation
830,1,4.603578269481659,99.8409194946289,,,,,,,,,,,0.0002367500000000007,fair,temporal,0,expectation
840,1,4.59955447614193,99.44001007080078,,,,,,,,,,,0.0002390000000000006,fair,temporal,0,expectation
850,1,4.577521696686745,97.27303314208984,,,,,,,,,,,0.0002412500000000006,fair,temporal,0,expectation
860,1,4.5465896189212796,94.31024932861328,,,,,,,,,,,0.0002435000000000006,fair,temporal,0,expectation
870,1,4.556262409687042,95.2269058227539,,,,,,,,,,,0.00024575000000000063,fair,temporal,0,expectation
880,1,4.534981369972229,93.22176361083984,,,,,,,,,,,0.0002480000000000006,fair,temporal,0,expectation
890,1,4.522763910889625,92.08975982666016,,,,,,,,,,,0.00025025000000000063,fair,temporal,0,expectation
900,1,4.503703856468201,90.35118103027344,,,,,,,,,,,0.00025250000000000045,fair,temporal,0,expectation
900,1,,,4.5509624004364015,94.72352642500563,4.509106453295599,90.84061190559159,4.288767008902315,72.87655693501344,4.524460336349331,92.24613050995355,4.426231996068834,83.61575807673852,0.00025250000000000045,fair,temporal,0,expectation
910,2,4.4743775199441345,87.73997497558594,,,,,,,,,,,0.0002547500000000004,fair,temporal,0,expectation
920,2,4.454968403279781,86.05343627929688,,,,,,,,,,,0.0002570000000000005,fair,temporal,0,expectation
930,2,4.473330247402191,87.64810943603516,,,,,,,,,,,0.00025925000000000053,fair,temporal,0,expectation
940,2,4.444779846072197,85.18112182617188,,,,,,,,,,,0.00026150000000000066,fair,temporal,0,expectation
950,2,4.4109774574637415,82.34990692138672,,,,,,,,,,,0.00026375000000000064,fair,temporal,0,expectation
960,2,4.397890049219131,81.2791976928711,,,,,,,,,,,0.0002660000000000007,fair,temporal,0,expectation
970,2,4.381357803940773,79.94650268554688,,,,,,,,,,,0.0002682500000000007,fair,temporal,0,expectation
980,2,4.3960245043039325,81.12772369384766,,,,,,,,,,,0.00027050000000000067,fair,temporal,0,expectation
990,2,4.374752953648567,79.42021942138672,,,,,,,,,,,0.00027275000000000064,fair,temporal,0,expectation
1000,2,4.360643321275711,78.30750274658203,,,,,,,,,,,0.0002750000000000006,fair,temporal,0,expectation
1000,2,,,4.4156622886657715,82.73661828942328,4.372058804591513,79.20653472664638,4.207766693102463,67.20627983593658,4.392383369186251,80.83284408919043,4.3563371410760405,77.97101390933315,0.0002750000000000006,fair,temporal,0,expectation
1010,2,4.330557249486446,75.98662567138672,,,,,,,,,,,0.0002772500000000007,fair,temporal,0,expectation
1020,2,4.313193084299565,74.67858123779297,,,,,,,,,,,0.0002795000000000007,fair,temporal,0,expectation
1030,2,4.307317219674587,74.24105072021484,,,,,,,,,,,0.0002817500000000007,fair,temporal,0,expectation
1040,2,4.2807445749640465,72.29425048828125,,,,,,,,,,,0.0002840000000000007,fair,temporal,0,expectation
1050,2,4.264088127017021,71.10005950927734,,,,,,,,,,,0.00028625000000000064,fair,temporal,0,expectation
1060,2,4.231336967647076,68.80917358398438,,,,,,,,,,,0.0002885000000000005,fair,temporal,0,expectation
1070,2,4.236752596497536,69.18281555175781,,,,,,,,,,,0.0002907500000000004,fair,temporal,0,expectation
1080,2,4.25496709048748,70.45450592041016,,,,,,,,,,,0.0002930000000000004,fair,temporal,0,expectation
1090,2,4.197888860106469,66.54569244384766,,,,,,,,,,,0.00029525000000000026,fair,temporal,0,expectation
1100,2,4.205992175638675,67.08712768554688,,,,,,,,,,,0.0002975000000000003,fair,temporal,0,expectation
1100,2,,,4.271932888031006,71.66001262321093,4.244270703780136,69.70490607780954,4.0225431764175665,55.84294384867519,4.272614531276513,71.70887583853691,4.181856744332133,65.48733363562188,0.0002975000000000003,fair,temporal,0,expectation
1110,2,4.186139491200447,65.7684097290039,,,,,,,,,,,0.00029975000000000027,fair,temporal,0,expectation
1120,2,4.16223174482584,64.21468353271484,,,,,,,,,,,0.00030200000000000035,fair,temporal,0,expectation
1130,2,4.159446851909161,64.03607940673828,,,,,,,,,,,0.0003042500000000003,fair,temporal,0,expectation
1140,2,4.169066694378853,64.65509796142578,,,,,,,,,,,0.00030650000000000024,fair,temporal,0,expectation
1150,2,4.116512636840343,61.34494400024414,,,,,,,,,,,0.00030875000000000027,fair,temporal,0,expectation
1160,2,4.129119503498077,62.123191833496094,,,,,,,,,,,0.00031100000000000024,fair,temporal,0,expectation
