step,epoch,train_loss,train_perplexity,val_loss,val_perplexity,learning_rate,grad_norm,time_elapsed_seconds,tokens_per_second
3970,1,4.165989010035991,64.45639038085938,,,0.0004973413263539692,0.03200196847319603,7652.505766630173,71215.91687447418
3980,1,4.443231613002718,85.0493392944336,,,0.0004973143201982206,0.036488618701696396,7670.884135961533,71335.20494793137
3990,1,4.2102517957799135,67.37350463867188,,,0.0004972871783972113,0.03672166168689728,7689.278613567352,71272.02091100924
4000,1,4.533032483700663,93.04026794433594,0.23812847141176463,1.2688721418380737,0.0004972599009675015,0.034194063395261765,7707.721954107285,71083.92259370472
4010,1,4.372800695867045,79.26532745361328,,,0.0004972324879257346,0.037658076733350754,7752.109484672546,29531.781887780027
4020,1,4.477564989053644,88.02006530761719,,,0.0004972049392886368,0.036269206553697586,7770.536816358566,71145.94291338384
4030,1,4.321512934938073,75.30245208740234,,,0.000497177255073017,0.03258810564875603,7788.988794326782,71051.5759697129
4040,1,4.17464185487479,65.01656341552734,,,0.0004971494352957668,0.03501390293240547,7807.380614995956,71283.26397368973
4050,1,4.307242750952719,74.23552703857422,,,0.0004971214799738601,0.035286158323287964,7825.85676908493,70957.61014456833
4060,1,4.416844575107097,82.83448028564453,,,0.0004970933891243542,0.040182795375585556,7844.340684175491,70927.81423211696
4070,1,4.496431779349223,89.6965103149414,,,0.0004970651627643884,0.03526826947927475,7862.776597499847,71111.76541424186
4080,1,4.128008703887462,62.05424118041992,,,0.0004970368009111854,0.03779781982302666,7881.193484067917,71186.66598538823
4090,1,4.18975667799823,66.00674438476562,,,0.0004970083035820501,0.03546663001179695,7899.645075559616,71051.8578843975
4100,1,4.170208538044244,64.72894287109375,,,0.0004969796707943703,0.03533835709095001,7918.085980653763,71092.56246697415
4110,1,4.427239855844528,83.7000732421875,,,0.000496950902565616,0.04011532664299011,7936.5392072200775,71045.62414345535
4120,1,4.471419717278332,87.48084259033203,,,0.0004969219989133404,0.0337575264275074,7954.988562583923,71054.37409500335
4130,1,4.642811193875969,103.83585357666016,,,0.000496892959855179,0.036676179617643356,7973.4083840847015,71171.88093362177
4140,1,4.3164701602421705,74.92369079589844,,,0.0004968637854088499,0.03701317682862282,7991.839106559753,71132.20188951785
4150,1,4.391224646335468,80.73925018310547,,,0.0004968344755921541,0.032265495508909225,8010.235862493515,71263.81033809631
4160,1,4.531043289904483,92.85536193847656,,,0.0004968050304229749,0.034792229533195496,8028.662066459656,71150.3433355055
4170,1,4.4490697087720035,85.54730224609375,,,0.0004967754499192786,0.039368949830532074,8047.106525182724,71079.66272070858
4180,1,4.274303541146219,71.83008575439453,,,0.0004967457340991131,0.038274750113487244,8065.515281677246,71217.55718498855
4190,1,4.46148682573421,86.61619567871094,,,0.0004967158829806103,0.039190858602523804,8083.920764923096,71230.04373446041
4200,1,3.943659542221576,51.607112884521484,,,0.0004966858965819832,0.034680433571338654,8102.344331026077,71160.19768799306
4210,1,4.060127141070552,57.981689453125,,,0.0004966557749215285,0.03654723986983299,8120.790687084198,71070.47655136677
4220,1,4.464440462738276,86.87239837646484,,,0.000496625518017625,0.03112896904349327,8139.225187301636,71119.2159926415
4230,1,4.375297452602536,79.4634780883789,,,0.0004965951258887334,0.03223287686705589,8157.644576787949,71176.36197205078
4240,1,4.2994319497116065,73.65792846679688,,,0.0004965645985533979,0.03593759983778,8176.084640979767,71096.41381169573
4250,1,4.35627717813477,77.96632385253906,,,0.0004965339360302448,0.03823420777916908,8194.508864879608,71157.36451234216
4260,1,4.476500914618373,87.92647552490234,,,0.0004965031383379828,0.036646518856287,8212.960666894913,71050.75411393732
4270,1,4.305060571059585,74.07368469238281,,,0.0004964722054954033,0.038468051701784134,8231.428659439087,70988.56865483992
4280,1,4.468274347769329,87.20608520507812,,,0.0004964411375213796,0.04080435261130333,8249.86077260971,71127.0868383134
4290,1,4.141373187862337,62.88911819458008,,,0.0004964099344348683,0.03389381617307663,8268.268420934677,71221.7865455818
4300,1,4.259587244270369,70.78076171875,,,0.0004963785962549074,0.03805219754576683,8286.666765213013,71257.86816107818
4310,1,4.449658531835302,85.59770202636719,,,0.0004963471230006188,0.03670024871826172,8305.081380605698,71194.0907791658
4320,1,4.190526816900819,66.0575942993164,,,0.0004963155146912051,0.03527570143342018,8323.510477304459,71138.76749801073
4330,1,4.280362636689096,72.26663970947266,,,0.0004962837713459524,0.03888664022088051,8341.904508113861,71273.8578548918
4340,1,4.338659009709954,76.60472869873047,,,0.0004962518929842291,0.03784984350204468,8360.334650278091,71134.8922341394
4350,1,4.3859911110252146,80.31778717041016,,,0.0004962198796254856,0.035360198467969894,8378.772641181946,71104.50584494845
4360,1,4.060890222201124,58.025943756103516,,,0.000496187731289255,0.0358244925737381,8397.206299066544,71121.43702516593
4370,1,4.2341331511270255,69.00184631347656,,,0.0004961554479951526,0.036086928099393845,8415.598741531372,71280.6862394943
4380,1,4.46160273514688,86.62623596191406,,,0.0004961230297628761,0.03888576477766037,8434.020768642426,71165.76890715971
4390,1,4.111978798080235,61.06745147705078,,,0.0004960904766122055,0.033153388649225235,8452.43077802658,71212.4861205774
4400,1,4.040788523806259,56.871177673339844,,,0.000496057788563003,0.034817568957805634,8470.903396606445,70971.39282018768
4410,1,4.165780920116231,64.4429931640625,,,0.0004960249656352135,0.034080907702445984,8489.337258338928,71119.95018771265
4420,1,4.206131520494819,67.09647369384766,,,0.0004959920078488636,0.04140075296163559,8507.730212450027,71278.85448863904
4430,1,4.30693086560932,74.2123794555664,,,0.0004959589152240629,0.034150272607803345,8526.10829615593,71336.43698436774
4440,1,4.156812251262363,63.86759948730469,,,0.0004959256877810025,0.03517559543251991,8544.497609138489,71292.49136851256
4450,1,4.271427889913321,71.62384796142578,,,0.0004958923255399566,0.03255217894911766,8562.907895803452,71211.74078941412
4460,1,4.508906856761314,90.82247924804688,,,0.0004958588285212806,0.038173891603946686,8581.272331237793,71388.5352287106
4470,1,4.201297438656911,66.77289581298828,,,0.0004958251967454134,0.03503662347793579,8599.671735286713,71253.34545506578
4480,1,4.250438205059618,70.13613891601562,,,0.0004957914302328749,0.03569095954298973,8618.070115327835,71257.48301141062
4490,1,4.274798724288121,71.86568450927734,,,0.0004957575290042681,0.0354091078042984,8636.502286672592,71125.78472523329
4500,1,4.622118076961487,101.70922088623047,0.23402627293020486,1.263677716255188,0.0004957234930802777,0.03572135046124458,8654.896415233612,71274.29954867867
4510,1,4.402061854302883,81.61898803710938,,,0.0004956893224816709,0.033165451139211655,8697.684394836426,30635.690280754367
4520,1,4.330906967865303,76.01319122314453,,,0.0004956550172292969,0.036426085978746414,8716.092479467392,71219.9568979695
4530,1,4.3307584746740755,76.00191497802734,,,0.0004956205773440868,0.03563840314745903,8734.458574295044,71382.93649272405
4540,1,4.2892420554766435,72.91120147705078,,,0.0004955860028470544,0.03424103930592537,8752.867964982986,71215.32830003354
4550,1,4.285133303445764,72.61222839355469,,,0.0004955512937592954,0.037428900599479675,8771.28246498108,71199.8674068508
4560,1,4.674390364810824,107.16720581054688,,,0.0004955164501019871,0.03936496749520302,8789.90660405159,70381.17901176191
4570,1,3.944113312475383,51.63053512573242,,,0.0004954814718963901,0.035051506012678146,8808.378358840942,71023.1902620801
4580,1,4.456341736903414,86.17169189453125,,,0.000495446359163846,0.036721281707286835,8826.747185707092,71371.98534614593
4590,1,4.085133894253522,59.44990539550781,,,0.0004954111119257789,0.033459439873695374,8845.136642217636,71292.28057787595
4600,1,4.433287956845016,84.20784759521484,,,0.0004953757302036951,0.03422227129340172,8863.507009506226,71366.35029516018
4610,1,4.307476975134341,74.25291442871094,,,0.0004953402140191822,0.03408649563789368,8881.878135919571,71363.5608943401
4620,1,4.502375130914151,90.23118591308594,,,0.000495304563393911,0.03305245563387871,8900.229541301727,71440.30485760477
4630,1,4.263758049020543,71.07659912109375,,,0.0004952687783496335,0.04049716517329216,8918.609714746475,71328.5900750291
4640,1,4.218398833274842,67.92465209960938,,,0.0004952328589081839,0.034395698457956314,8936.99967956543,71290.31972997445
4650,1,4.115953077748418,61.310611724853516,,,0.0004951968050914787,0.034074682742357254,8955.369326591492,71369.30576009961
4660,1,4.352616231422871,77.68143463134766,,,0.0004951606169215162,0.03469579294323921,8973.783427476883,71197.14909400821
4670,1,4.170939750922844,64.77630615234375,,,0.0004951242944203766,0.03172612190246582,8992.177854061127,71271.74371442049
4680,1,4.015409284222142,55.44599533081055,,,0.0004950878376102222,0.03240169212222099,9010.57620549202,71257.71761047267
4690,1,4.276425415696576,71.982666015625,,,0.0004950512465132968,0.0377526693046093,9028.938031196594,71389.59945865245
4700,1,4.679519804567098,107.71831512451172,,,0.000495014521151927,0.035700924694538116,9047.279332399368,71478.22530239228
4710,1,4.289612127048895,72.93818664550781,,,0.0004949776615485204,0.03420240432024002,9065.633224487305,71430.71617829037
4720,1,4.026063287537545,56.03987121582031,,,0.0004949406677255669,0.03185957670211792,9083.967961549759,71505.358577404
4730,1,4.10398681210354,60.581329345703125,,,0.0004949035397056385,0.03277796506881714,9102.342526197433,71350.64781913324
4740,1,4.209902213490568,67.34996032714844,,,0.0004948662775113886,0.03619878739118576,9120.700622320175,71417.58395835779
4750,1,4.0314895271032585,56.34476852416992,,,0.0004948288811655532,0.03590265288949013,9139.0488011837,71452.6959805525
4760,1,4.097428292967379,60.18531036376953,,,0.0004947913506909494,0.035856857895851135,9157.410475730896,71400.05618537308
4770,1,4.591860419418663,98.67782592773438,,,0.0004947536861104765,0.03489282727241516,9175.776508569717,71383.4332986879
4780,1,4.385975557100028,80.31652069091797,,,0.0004947158874471156,0.03483259305357933,9194.119604110718,71472.71098540656
4790,1,4.209403449110686,67.31637573242188,,,0.0004946779547239298,0.029321173205971718,9212.493655204773,71352.40547123032
4800,1,4.2730263909325,71.73841857910156,,,0.0004946398879640634,0.03538152575492859,9230.863907575607,71367.54264293771
4810,1,4.505931351485197,90.55264282226562,,,0.0004946016871907432,0.03441120311617851,9249.208520412445,71466.86770446858
4820,1,4.206448961608112,67.11778259277344,,,0.0004945633524272773,0.032924000173807144,9267.562263011932,71431.2962527207
4830,1,4.232375588919967,68.88067626953125,,,0.0004945248836970553,0.03333698958158493,9285.932715415955,71365.27934697157
4840,1,4.212692724307999,67.53815460205078,,,0.0004944862810235497,0.033490296453237534,9304.284484863281,71438.84271936021
4850,1,4.005551045772154,54.90205764770508,,,0.0004944475444303134,0.035103894770145416,9322.644238233566,71406.87538364959
4860,1,4.332720717042685,76.15119171142578,,,0.0004944086739409816,0.0368967279791832,9341.007691144943,71393.40053890896
4870,1,4.340232182841282,76.7253646850586,,,0.0004943696695792713,0.03294211998581886,9359.363187074661,71423.03224130848
4880,1,4.1830307832919065,65.56425476074219,,,0.0004943305313689808,0.030710170045495033,9377.734674692154,71361.34972422488
4890,1,4.064460785221309,58.233497619628906,,,0.0004942912593339908,0.03400711715221405,9396.10268163681,71375.50839993538
4900,1,4.258802197035402,70.72523498535156,,,0.000494251853498263,0.03552445396780968,9414.456137895584,71432.1093008989
4910,1,4.1512055641788494,63.51051712036133,,,0.0004942123138858407,0.030549170449376106,9432.82094168663,71388.05411078065
4920,1,4.191003691032529,66.08909606933594,,,0.000494172640520849,0.02998468652367592,9451.176463842392,71424.46682189636
4930,1,4.271834577899426,71.6529541015625,,,0.0004941328334274947,0.032347794622182846,9469.535925149918,71409.18491372322
4940,1,4.256598046002909,70.56949615478516,,,0.0004940928926300662,0.02866252139210701,9487.903679132462,71376.7121742546
4950,1,4.199392298934981,66.64582061767578,,,0.0004940528181529335,0.03348667547106743,9506.295047998428,71285.0497346545
4960,1,4.16996061783284,64.71289825439453,,,0.0004940126100205477,0.035069987177848816,9524.664395332336,71370.49357389988
4970,1,4.077072198677342,58.97255325317383,,,0.0004939722682574424,0.034971803426742554,9543.03536438942,71372.93696263466
4980,1,4.137257216125727,62.630794525146484,,,0.0004939317928882316,0.03610723465681076,9561.416378498077,71325.15956141958
4990,1,4.068110575131141,58.4464225769043,,,0.0004938911839376116,0.0338156558573246,9579.79232931137,71344.63467391221
5000,1,4.318650471325964,75.08721160888672,0.22904951201751828,1.2574043273925781,0.0004938504414303598,0.03804237022995949,9598.17511844635,71316.64624327404
5010,1,4.458533785957843,86.36079406738281,,,0.0004938095653913356,0.030670765787363052,9642.54556298256,29543.29752657262
5020,1,4.164592051133513,64.3664321899414,,,0.0004937685558454797,0.032266225665807724,9660.940816402435,71269.75073443042
5030,1,4.074951384216547,58.84760665893555,,,0.0004937274128178136,0.040489405393600464,9679.3126308918,71360.69760805236
5040,1,4.479927192116156,88.22824096679688,,,0.0004936861363334411,0.0342056006193161,9697.688548088074,71344.68652300342
5050,1,4.245601215027273,69.7977066040039,,,0.0004936447264175468,0.034416332840919495,9716.075342655182,71301.98748514525
5060,1,3.930556251946837,50.935306549072266,,,0.0004936031830953975,0.03335032984614372,9734.45741200447,71320.7615464108
5070,1,4.232339946553111,68.87821197509766,,,0.0004935615063923403,0.03605126217007637,9752.844642400742,71300.80564946981
5080,1,4.429395696800202,83.88070678710938,,,0.0004935196963338046,0.03218686580657959,9771.24226474762,71261.64044648423
5090,1,4.1546631687320765,63.73048782348633,,,0.0004934777529453009,0.0359172448515892,9789.61623454094,71352.2998985335
5100,1,4.369262591004372,78.9853744506836,,,0.0004934356762524207,0.03443418815732002,9808.014807462692,71252.07380716574
5110,1,4.251007832214237,70.17611694335938,,,0.0004933934662808372,0.034375712275505066,9826.38829088211,71386.43745372185
5120,1,4.16878540944308,64.63690948486328,,,0.000493351123056305,0.03239130973815918,9844.766378641129,71336.0241409712
5130,1,3.976263064914383,53.31741714477539,,,0.0004933086466046598,0.029384169727563858,9863.11872124672,71436.21009308193
5140,1,4.3933426140807565,80.91040802001953,,,0.0004932660369518189,0.037668269127607346,9881.4799990654,71401.61132646816
5150,1,4.056991574075073,57.80016326904297,,,0.0004932232941237801,0.03478443995118141,9899.871010065079,71286.27449304357
5160,1,4.349234892241657,77.41921997070312,,,0.0004931804181466233,0.03418735787272453,9918.234392642975,71393.72318582059
5170,1,4.462372231483459,86.69292449951172,,,0.0004931374090465091,0.03474752977490425,9936.584897756577,71447.40938046284
5180,1,4.263723508268595,71.07412719726562,,,0.0004930942668496795,0.03859272599220276,9954.930225133896,71464.73838248155
5190,1,4.087097049763611,59.56672668457031,,,0.0004930509915824582,0.032619062811136246,9973.277065753937,71457.45486822176
5200,1,4.146524082345422,63.21388244628906,,,0.0004930075832712492,0.03118000738322735,9991.63989019394,71395.2400362454
5210,1,4.173364721253586,64.93356323242188,,,0.0004929640419425383,0.03313647210597992,10010.003866672516,71391.28579040407
5220,1,4.090959870349616,59.797271728515625,,,0.0004929203676228922,0.03646207973361015,10028.360913038254,71418.14804717047
5230,1,4.321436948305927,75.29674530029297,,,0.0004928765603389588,0.031964272260665894,10046.707964897156,71456.30130914359
5240,1,4.207241924479604,67.17102813720703,,,0.0004928326201174673,0.035658445209264755,10065.089307308197,71323.63828468665
5250,1,4.310860531916842,74.50458526611328,,,0.0004927885469852278,0.03363877162337303,10083.457607507706,71373.60320193853
5260,1,3.9559853687882423,52.24714660644531,,,0.0004927443409691317,0.02893681637942791,10101.817819833755,71406.08887899497
5270,1,4.217700419668108,67.8772201538086,,,0.0004927000020961509,0.035316672176122665,10120.184365034103,71380.64534276565
5280,1,4.080135553376749,59.15347671508789,,,0.0004926555303933393,0.035066504031419754,10138.548379898071,71390.1325125795
5290,1,3.9435766650829462,51.60283279418945,,,0.0004926109258878309,0.034575048834085464,10156.917443037033,71371.6628956819
5300,1,3.994457837229129,54.296390533447266,,,0.0004925661886068414,0.03422074392437935,10175.290432214737,71355.41905520376
5310,1,4.068399658054114,58.463314056396484,,,0.0004925213185776672,0.031880781054496765,10193.644297599792,71430.34771990504
5320,1,4.222256237082183,68.1871566772461,,,0.0004924763158276859,0.036157045513391495,10212.008731126785,71389.46318353487
5330,1,4.091991745587438,59.859004974365234,,,0.0004924311803843559,0.031124943867325783,10230.37626171112,71377.10232075634
5340,1,4.21099347230047,67.42347717285156,,,0.0004923859122752168,0.030341140925884247,10248.720274448395,71467.94170383622
5350,1,3.9294659309322015,50.87980270385742,,,0.0004923405115278888,0.03852590173482895,10267.08629989624,71382.42764453062
5360,1,4.14357636757195,63.02781677246094,,,0.0004922949781700732,0.030600696802139282,10285.474764823914,71296.10921086709
5370,1,4.27258871011436,71.70702362060547,,,0.000492249312229552,0.03524450212717056,10303.848153352737,71354.3169467222
5380,1,3.8863792509306223,48.73411178588867,,,0.0004922035137341887,0.0300906989723444,10322.222101211548,71351.72573670479
5390,1,4.222720074094832,68.21879577636719,,,0.000492157582711927,0.03209683299064636,10340.603941679,71321.4721504305
5400,1,4.015866867639124,55.47135543823242,,,0.0004921115191907918,0.03269607201218605,10358.971397399902,71377.31639345187
5410,1,4.172473517712206,64.87571716308594,,,0.0004920653231988892,0.037037789821624756,10377.328406572342,71417.54591979473
5420,1,4.21552930935286,67.73001861572266,,,0.0004920189947644052,0.03213753551244736,10395.676357030869,71452.71919763039
5430,1,4.370727886073292,79.1011962890625,,,0.0004919725339156075,0.03701718524098396,10414.071922540665,71268.7113245582
5440,1,3.8294347996124998,46.03651428222656,,,0.0004919259406808437,0.035395801067352295,10432.454236745834,71319.73082564179
5450,1,4.452496923226863,85.84101867675781,,,0.0004918792150885431,0.032403696328401566,10450.814312458038,71405.72809433109
5460,1,4.085676431794991,59.482173919677734,,,0.0004918323571672156,0.028950346633791924,10469.216186285019,71244.42733058435
5470,1,4.142102782404981,62.93501663208008,,,0.0004917853669454512,0.03714572638273239,10487.582260608673,71382.0893432803
5480,1,3.8889032813562836,48.85728073120117,,,0.0004917382444519212,0.032958779484033585,10505.939128398895,71418.44401180575
5490,1,3.9820533614605664,53.62703323364258,,,0.0004916909897153772,0.03080735169351101,10524.335098981857,71266.69264622882
5500,1,4.135133817233145,62.497947692871094,0.22635394809767603,1.2540193796157837,0.0004916436027646519,0.029457280412316322,10542.70632982254,71362.08985346828
5510,1,4.083040327671915,59.3255615234375,,,0.0004915960836286585,0.03210941329598427,10585.504481315613,30628.59336946743
5520,1,4.26609005536884,71.24252319335938,,,0.0004915484323363909,0.030660521239042282,10603.855506420135,71441.94809391584
5530,1,4.276649934612214,71.99883270263672,,,0.0004915006489169235,0.03348565474152565,10622.220827102661,71385.66715722179
5540,1,4.307833634130657,74.27940368652344,,,0.0004914527333994116,0.03669235110282898,10640.606476783752,71306.8807757152
5550,1,4.066248335014097,58.33769226074219,,,0.0004914046858130902,0.032993853092193604,10658.95676612854,71444.7083440169
5560,1,4.098979407735169,60.27873992919922,,,0.0004913565061872762,0.034261997789144516,10677.32744050026,71365.29046391569
5570,1,4.100695749814622,60.38227462768555,,,0.000491308194551366,0.02822728268802166,10695.713082790375,71307.22483880327
5580,1,4.240735625941307,69.45892333984375,,,0.0004912597509348374,0.030152108520269394,10714.054461956024,71479.40930950984
5590,1,4.184258050797507,65.644775390625,,,0.0004912111753672484,0.030487792566418648,10733.130990743637,68723.86045924904
5600,1,4.083064255677163,59.32697296142578,,,0.0004911624678782371,0.03867331147193909,10751.526661634445,71268.52654375492
5610,1,4.207458319561556,67.1855697631836,,,0.0004911136284975225,0.02882601134479046,10769.90855550766,71321.59058581047
5620,1,4.023137118201703,55.876121520996094,,,0.0004910646572549041,0.029085688292980194,10788.268518924713,71406.77614213071
5630,1,4.336702520027757,76.45500183105469,,,0.0004910155541802616,0.03257254883646965,10806.672997236252,71233.8296884328
5640,1,4.150501384213567,63.46580505371094,,,0.0004909663193035551,0.03219611570239067,10825.094555139542,71167.95968167682
5650,1,4.0132092022853385,55.32413864135742,,,0.0004909169526548256,0.03093899041414261,10843.508176088333,71199.04488323486
5660,1,4.283676789700985,72.50653076171875,,,0.0004908674542641939,0.03902679309248924,10861.879437685013,71362.49002986666
5670,1,4.211708428990096,67.47171783447266,,,0.0004908178241618617,0.031640470027923584,10880.266649007797,71301.08677114961
5680,1,4.22176206749864,68.15348052978516,,,0.0004907680623781111,0.0373954139649868,10898.682903051376,71188.55660722722
5690,1,4.068360178126023,58.46102523803711,,,0.0004907181689433038,0.03220653533935547,10917.096329212189,71200.17816343223
5700,1,4.144285931461491,63.07258224487305,,,0.0004906681438878827,0.03381999582052231,10935.475454092026,71332.9668418552
5710,1,4.145692663965747,63.1613655090332,,,0.0004906179872423705,0.033073898404836655,10953.864305257797,71294.5558883104
5720,1,4.201381051074714,66.77850341796875,,,0.0004905676990373703,0.03339390084147453,10972.26109457016,71264.05883560698
5730,1,4.090645955991931,59.77848434448242,,,0.0004905172793035656,0.03394779935479164,10990.687323093414,71149.34607977915
5740,1,4.103979338146746,60.580867767333984,,,0.0004904667280717198,0.0357355959713459,11009.096365690231,71216.49623311144
5750,1,4.258431313326582,70.6989974975586,,,0.0004904160453726767,0.034951742738485336,11027.484858989716,71295.15039603178
5760,1,4.283507773280144,72.49429321289062,,,0.0004903652312373605,0.0355023592710495,11045.874403238297,71292.70216039567
5770,1,4.264818353787996,71.15198516845703,,,0.0004903142856967761,0.0293518528342247,11064.280479669571,71227.01212341536
5780,1,4.466193232801743,87.0248031616211,,,0.0004902632087820071,0.03630194067955017,11082.700304985046,71174.81662732296
5790,1,4.363336782716215,78.5186767578125,,,0.0004902120005242187,0.03479083254933357,11101.095449924469,71269.71192925038
5800,1,4.022181749716401,55.822776794433594,,,0.0004901606609546551,0.03634923696517944,11119.481362104416,71305.22894916803
5810,1,4.217958103120327,67.89469909667969,,,0.0004901091901046414,0.03697042912244797,11137.874109983444,71279.8932702016
5820,1,4.273762599844486,71.791259765625,,,0.000490057588005583,0.03446952998638153,11156.293664216995,71174.49411303503
5830,1,3.8016460659510356,44.77482223510742,,,0.0004900058546889647,0.035594627261161804,11174.73744392395,71081.92999408374
5840,1,4.004865911626257,54.864479064941406,,,0.0004899539901863515,0.035241611301898956,11193.145076751709,71221.67120949675
5850,1,4.069528385577724,58.52936553955078,,,0.0004899019945293885,0.031757902354002,11211.536747694016,71283.30741505304
5860,1,4.532833768520504,93.02177429199219,,,0.000489849867749801,0.03638530895113945,11229.942734479904,71228.33640273794
5870,1,4.023958582151681,55.92204666137695,,,0.0004897976098793943,0.03148447349667549,11248.344935655594,71242.90026332704
5880,1,4.356028593704105,77.94696044921875,,,0.0004897452209500534,0.034644048660993576,11266.754443407059,71215.39656678964
5890,1,3.9113657121080907,49.96714782714844,,,0.0004896927009937435,0.029222391545772552,11285.186546564102,71127.95463343362
5900,1,4.284138911310583,72.5400390625,,,0.00048964005004251,0.03828262537717819,11303.584052085876,71262.0080901713
5910,1,4.158796913549304,63.994476318359375,,,0.0004895872681284776,0.030805785208940506,11321.958570241928,71349.95144984034
5920,1,4.06053154207766,58.0051383972168,,,0.0004895343552838512,0.03409009054303169,11340.349728345871,71285.71156113123
5930,1,4.1161050397902725,61.31993865966797,,,0.0004894813115409157,0.033060766756534576,11358.727034330368,71339.30017554927
5940,1,4.273046980344224,71.7398910522461,,,0.0004894281369320358,0.03607001155614853,11377.129199266434,71243.07660209147
5950,1,4.217395630478859,67.8565444946289,,,0.0004893748314896561,0.029674991965293884,11395.508799791336,71331.98389672354
5960,1,4.297128513990901,73.48847961425781,,,0.0004893213952463008,0.03658122569322586,11413.905586957932,71263.16369842147
5970,1,3.8243990015238523,45.80526351928711,,,0.0004892678282345742,0.03016122616827488,11432.31654882431,71209.72256998437
5980,1,3.892917842324823,49.053810119628906,,,0.0004892141304871599,0.02997986041009426,11450.703110933304,71304.19220351151
5990,1,4.12868080958724,62.095947265625,,,0.0004891603020368222,0.03487364947795868,11469.088854789734,71307.48381321022
6000,1,3.905922953959089,49.6959228515625,0.2233484368212521,1.2502561807632446,0.0004891063429164043,0.030496617779135704,11487.487458229065,71257.31583743103
6010,1,4.1674652703106405,64.55162048339844,,,0.0004890522531588293,0.03340708091855049,11531.782859325409,29593.34601811758
6020,1,4.068779624300078,58.48553466796875,,,0.0004889980327971003,0.03761465102434158,11550.192766427994,71216.09861494282
6030,1,4.224417139403522,68.33466339111328,,,0.0004889436818642997,0.03327270224690437,11568.604514598846,71206.03232837546
6040,1,4.235958560556173,69.12791442871094,,,0.0004888892003935897,0.030163593590259552,11587.043391227722,71100.29591869477
6050,1,4.142603388428688,62.96653366088867,,,0.0004888345884182124,0.03474957495927811,11605.465493917465,71166.4708984381
6060,1,4.119051656988449,61.500877380371094,,,0.0004887798459714894,0.03423311561346054,11623.848927736282,71315.67947498724
6070,1,4.214826001599431,67.6823959350586,,,0.0004887249730868218,0.03231023624539375,11642.235388994217,71303.94342603271
6080,1,4.397433129139245,81.24207305908203,,,0.0004886699697976905,0.03209627419710159,11660.614765882492,71331.52667912314
6090,1,4.466817719303071,87.07918548583984,,,0.0004886148361376554,0.03449588641524315,11678.984536409378,71368.6849995074
6100,1,4.19721506210044,66.50086975097656,,,0.0004885595721403565,0.03439122438430786,11697.389203071594,71233.41618582838
6110,1,4.043159366864711,57.006168365478516,,,0.0004885041778395135,0.029238805174827576,11715.783494710922,71282.53749405613
6120,1,3.8450084283947943,46.75907516479492,,,0.0004884486532689248,0.030847681686282158,11734.180824041367,71261.82057294235
6130,1,4.081444193329662,59.230953216552734,,,0.0004883929984624689,0.033536430448293686,11752.579013347626,71257.71391598727
6140,1,4.10335585072171,60.543121337890625,,,0.0004883372134541037,0.03423357382416725,11770.993232011795,71196.30634852854
6150,1,3.8980538860778324,49.306400299072266,,,0.0004882812982778664,0.03467683121562004,11789.362936973572,71368.47653755153
6160,1,4.207709444314242,67.20242309570312,,,0.0004882252529678742,0.03126232326030731,11807.771801233292,71217.37266934787
6170,1,3.972071478376165,53.094398498535156,,,0.0004881690775583227,0.032675307244062424,11826.174738407135,71240.23220739752
6180,1,4.011190577503294,55.21255874633789,,,0.0004881127720834874,0.03285956010222435,11844.562150716782,71300.30167042876
6190,1,4.102150166127831,60.470157623291016,,,0.0004880563365777232,0.03019840084016323,11862.960372447968,71257.56244241614
6200,1,4.276091639883816,71.9586410522461,,,0.00048799977107546403,0.032255977392196655,11881.366639375687,71227.4698478425
6210,1,4.035493068862706,56.570796966552734,,,0.0004879430756112235,0.025065824389457703,11899.767888307571,71246.47244761839
6220,1,3.9732084779068826,53.15480041503906,,,0.00048788625021959454,0.03337796404957771,11918.174860239029,71224.048131012
6230,1,4.136552905011922,62.586700439453125,,,0.0004878292949352491,0.03309120610356331,11936.58069896698,71229.19190413225
6240,1,4.154539668909274,63.722618103027344,,,0.00048777220979293853,0.03190859407186508,11954.976379394531,71269.71008138571
6250,1,3.9889564836397766,53.99850845336914,,,0.0004877149948274935,0.029730819165706635,11973.39661026001,71173.13866351219
6260,1,4.059774294123054,57.96123504638672,,,0.0004876576500738235,0.03247250244021416,11991.77683353424,71328.11809377422
6270,1,3.886558407405391,48.74283981323242,,,0.0004876001755669177,0.03378710523247719,12010.14824128151,71361.88235636197
6280,1,4.283092116564513,72.46415710449219,,,0.00048754257134184394,0.03474406152963638,12028.526103019714,71337.46263393605
6290,1,4.078301187316538,59.04506301879883,,,0.00048748483743374973,0.033684343099594116,12046.954740047455,71141.25580568299
6300,1,3.8816692555788905,48.5051155090332,,,0.0004874269738778614,0.03202377259731293,12065.325734615326,71363.62110826226
6310,1,3.9505122542381286,51.96197509765625,,,0.0004873689807094844,0.030606035143136978,12083.697782039642,71359.62034565287
6320,1,3.8470501652685924,46.85464859008789,,,0.0004873108579640033,0.03111068345606327,12102.059777975082,71398.66060360459
6330,1,3.974057022249326,53.19992446899414,,,0.00048725260567688183,0.03511457145214081,12120.479273319244,71174.40012370686
6340,1,4.018078151252121,55.59416961669922,,,0.00048719422388366257,0.03202950581908226,12138.864248037338,71310.21333286741
